transaction_amount_usd,usd_eth,historic_usd_val,transaction_count_total,transaction_count_sent,eth_fee_spent,token_transfers,outbound_transfers,inbound_transfers,unique_address_recv,unique_address_sent,token_contracts_count,unique_outgoing_address,ether_sent_out,ether_recv_in
255305781.67380267,576.0,1878145730.68,29633,26761,102.54188635919999,22340,15368,6972,5890,13417,558,9023,213799.84052933002,229439.3637654663
455961381.9815546,616.14,330782957.12,43464,38405,240.37327813242388,37475,23466,14009,12377,19929,547,12193,364870.43560868205,375158.4246853333
514146059.0291202,586.23,1912110762.34,48799,43659,293.3411080425925,49181,23340,25841,23955,19752,571,12079,442879.827929393,434158.29538248153
387389590.2072214,598.26,1937716295.8700001,37525,33781,116.44525294622564,29052,20572,8480,7104,17307,565,10682,335099.05291166896,312428.09282299713
298052550.6085908,616.55,2010017908.4099998,36669,32466,99.05379605600002,27103,20270,6833,5590,17310,561,11084,231066.09297648998,252353.82529224872
295200535.9491628,567.67,1846467218.29,35900,32417,112.93069888542844,32091,19031,13060,11787,15933,545,10696,263652.403373563,256368.97515474178
284031543.89697355,596.93,1927347526.68,29250,26303,83.45215114700001,21727,15155,6572,5682,13118,535,9837,249840.81691228,225979.70458433364
198648486.78670266,602.3,1962963559.6200001,31944,28944,65.29769483271322,26743,15072,11671,10346,12969,596,9890,149703.171652796,180113.34301880072
268450735.50925046,591.36,291133144.81,36834,33617,81.80228278514656,27643,19715,7928,6823,16749,558,11235,243409.280287854,210545.5619558731
250963307.4007875,554.82,1786303860.2900002,40805,37114,106.19074126000004,31118,21837,9281,7792,18012,557,12006,229391.40472077005,222941.43728346104
399612135.4358524,573.44,1867132065.5399997,41878,37802,113.83840104115862,31177,22409,8768,6963,18396,541,12991,330192.75281833793,366675.50791661674
215737860.8273391,558.36,1825810682.21,34031,30776,88.91391842603862,25476,18708,6768,5575,15652,528,10617,186158.10270563804,200219.6120793378
331700819.5529609,544.14,276188307.31000006,34017,30436,120.81313251977994,26665,18604,8061,6886,15588,540,9563,318997.275733762,290589.9987782403
286120273.9712083,568.26,1815535414.27,26964,24248,59.43689338376016,20944,14744,6200,5312,12428,523,8579,274981.77175645495,228520.628502596
222685188.96383694,590.72,276095530.28000003,28257,24996,58.93864644213799,20895,14838,6057,4910,12649,537,8512,185285.681978177,191686.80746493806
233156382.7331907,586.35,248836540.83,31486,28460,87.93782444799999,23807,18795,5012,4125,16378,503,9455,220278.638064057,177361.6497046659
229715349.7531031,589.17,253757536.00999996,37222,33940,137.77094441972042,31176,20413,10763,9481,17185,509,10669,191720.244757566,198176.3042064056
434350093.11402816,637.74,2030959484.9599998,42512,37445,197.45504294843437,39428,25692,13736,11995,21005,553,11151,330409.558342647,350667.5155652593
700582347.8381964,643.16,2076547664.24,55588,48608,397.05544482367577,43628,30331,13297,11071,25342,568,14720,522420.1117610209,566861.4788823593
416387389.1181347,654.55,2113215670.5,39358,35220,171.01299471632151,33154,23136,10018,8361,19143,525,11012,318067.31460285693,318075.6677791379
1211040893.4832826,658.7,2061712100.2399998,111104,38576,157.463989442,36227,22592,13635,11328,18057,536,10632,968451.943584455,870079.8515928374
283915409.7145722,638.17,1994133642.88,38677,34245,93.106599217,29571,21864,7707,5836,17353,568,11065,224999.71659858897,219890.21823785309
358060726.00450206,607.9,1902406574.81,36129,31484,136.68246425,28073,20177,7896,6272,16612,533,9739,292086.119307788,296926.4255260697
510468140.2399315,637.23,2003830059.07,46675,41267,129.17451985799988,35305,26246,9059,6952,21688,587,13837,392911.33673780994,408162.2791307642
361523436.9095997,585.25,443863469.14,47629,41318,207.2102048860601,35657,27413,8244,6191,22337,560,13224,285363.60506963,332361.1910168283
410587315.0267578,612.32,1925491917.91,46749,41317,402.19432105450664,40701,25983,14718,12730,21403,563,12516,358473.121977428,312070.57253974886
273927208.0692351,626.83,430082666.5299999,39242,34212,142.0684874,33287,21417,11870,10138,17805,523,11650,231175.46375818198,205828.52148380558
375094481.93781674,636.07,1976018938.6699998,41938,36125,136.18116636712733,35161,23001,12160,10337,18743,567,11952,301029.69555632,288676.5976784131
713351051.9154046,683.98,2180548757.55,49981,41489,299.3889033305851,36462,26739,9723,7348,21652,574,13722,480604.828202851,562336.5617725935
669826777.5843265,729.59,2394719294.96,57051,48459,433.96705618326604,39281,28750,10531,8439,24075,560,17317,411705.593694128,506380.97216385585
519182580.4023392,731.55,621838380.3000001,54578,47612,334.86631335024674,40743,30257,10486,8645,24256,552,15366,354327.37692950404,355374.735574548
623481188.6350768,752.53,2409755617.29,62483,55970,377.985561087,53636,29400,24236,21996,24587,575,16638,454461.337557168,374052.062088131
487420045.79705316,737.15,2328210030.27,47413,41476,207.34072911029622,33190,24032,9158,7542,20752,571,14833,352415.61384486494,308806.7232602739
428013958.63427377,730.6,2337406681.7500005,42595,35376,172.54784819607573,35668,20961,14707,12876,17828,592,12268,272381.446656221,313457.5331333681
483203516.5326232,774.9,2486784078.7799997,55102,47592,289.8906604665357,39494,29087,10407,8360,24765,603,16023,306704.32194233197,316864.54698607576
1529780504.1346679,978.69,839875239.6,71654,59582,757.5143147599322,43470,35154,8316,5861,29809,596,22198,740183.1982959079,822906.7526943623
1971380621.0026028,1043.16,3566915931.33,84002,70951,1254.813563803743,52612,41237,11375,8953,34824,629,25723,880178.922077339,1009637.233644317
1315949611.438601,1103.19,3784934961.4700003,69878,60754,514.7646923927201,48046,37574,10472,8008,31745,599,20959,590390.175846878,602468.3629710962
1426477227.278203,1210.59,4075761232.3399997,73802,64283,468.9358426288531,57254,39745,17509,13845,33705,623,21840,621003.842147758,557328.3985598334
1233461926.686412,1225.5,4132005295.63,77262,67082,504.46079111354516,55135,39974,15161,12038,32940,620,23366,500531.20141213905,505965.67878893146
2687089192.7515984,1216.98,4163959005.5799994,75471,62143,470.0314797670164,50830,35311,15519,12412,28990,606,21562,1078833.1561756062,1129164.6685639939
933287809.088315,1279.96,715796962.01,58741,50587,258.01184172872877,42870,29887,12983,9908,24913,622,18748,346713.496938249,382440.389970963
1183751992.820136,1255.72,4453751044.940001,62871,53412,231.58580374500002,53304,32640,20664,17670,26611,580,19208,426351.636043253,516336.2185900539
1739162304.1913521,1088.37,3820459517.4900002,77292,64462,1202.9004241637629,55008,35643,19365,16137,30108,873,24572,816631.578147366,781319.7657810338
999341150.2253147,1050.04,631739424.8399999,57981,50032,233.9267531504287,41486,29103,12383,9350,25349,759,18624,481160.886994345,470556.33351660194
888303134.7651275,1129.84,3899219092.36,52907,46294,151.64228130977767,41693,27708,13985,11669,23748,737,16168,417181.578099374,369038.7139465153
1202308217.9236126,1232.11,4212970575.12,61125,53036,238.86513499808197,54031,30186,23845,21298,25889,770,18944,503693.4529989109,472118.9484292187
1106735605.78194,1169.06,4105542223.85,57113,49117,270.0565569589999,41121,29343,11778,8500,25471,781,18419,426949.249147028,519739.20634878916
937698102.4549247,1228.52,775353493.4499999,57364,49351,259.8789703911941,42975,28927,14048,11013,24617,782,16651,372967.154836366,390307.4377261684
900773369.5668615,1233.73,787737306.5500001,52162,45416,165.2192977802859,38044,26529,11515,8845,23203,779,16516,361292.14204504,368829.82108049106
877847706.559402,1258.31,4376196842.12,58861,52001,180.01573256256478,42230,30944,11286,8370,26888,800,18872,377955.92111847,319684.3317281275
1863244360.5592086,1367.65,4982951766.32,71364,60368,284.7561191301559,47287,34577,12710,9433,29112,800,23636,598240.790622754,764128.5001747516
1434600604.9533656,1377.75,4944399756.49,60418,52764,206.487226798,41484,29962,11522,9012,26220,775,20213,547874.031689848,493389.3360861386
1148390418.9288015,1111.49,3996802647.01,61617,53740,307.453570139782,48331,30849,17482,14576,26547,769,20683,512872.4957172301,520326.5604405415
1379575832.6449456,1234.56,886870616.8299999,63843,55957,425.0362799317963,47020,29599,17421,14407,25764,776,19468,548389.5764300929,569073.9997792006
647532840.5187571,1234.1,860674634.65,51390,45903,172.68665163642885,36037,24372,11665,9635,21391,760,16310,272743.40287832497,251957.0594170783
1048658041.3019211,1392.45,1110326751.56,54878,47735,187.3021940102993,33907,25293,8614,6179,22045,777,19597,326467.78681457404,426635.04725625156
1385596482.0322402,1318.47,4906130899.19,67067,58409,288.2027072689339,43190,31527,11663,8875,27473,767,22884,512360.92573326995,538551.4818544949
1439360292.0968895,1368.22,1092530059.2299998,56168,50040,197.9135563495,37628,27978,9650,7039,24387,748,19353,538290.4237742721,513704.35199050955
1383358283.2860928,1241.51,4511346983.08,58322,51966,273.65599123000754,38681,28429,10252,7776,24425,749,20211,588258.9314609771,525995.712711114
897196063.4991257,1330.78,4910008795.47,62340,55081,280.54610333891173,48237,31030,17207,14225,26719,772,21262,309047.254409991,365140.8634600745
1736999426.1754725,1379.13,5037076836.99,76771,66172,544.9012278609999,59903,36687,23216,19762,31417,814,22319,648078.5306750529,611410.7315231968
1181170311.0247219,1379.35,991319760.7800001,65558,58290,343.7940331802866,44688,29672,15016,12125,26399,799,23350,445934.278645924,410389.5775361341
1259548973.0954194,1314.18,4736291359.959999,74485,64451,402.04074872922865,47391,32744,14647,12110,28785,822,26341,485250.80770955293,473178.76289372775
1020205891.8109778,1374.57,4947656717.14,80989,71878,534.6791043502914,53961,37495,16466,13730,33229,821,28140,373120.872398274,369079.15510922135
1822278315.6538746,1513.9,1362983539.1199996,84437,71748,660.6424679391209,55537,37624,17913,15054,32952,827,28440,502181.125060983,701516.8177713538
1801361707.9449825,1667.22,6369590941.819999,86692,75303,640.3393499825811,55804,39196,16608,13826,34139,839,30964,528715.1394003499,551743.1732068539
1861260787.53167,1597.44,5997558841.220001,90695,80228,956.3824401697934,59529,42994,16535,14578,37627,876,30710,615102.8023477321,550049.4334368169
1431182226.4513345,1721.48,1525182164.07,88874,78379,1018.6398765193786,54539,42918,11621,9875,37482,855,31417,400536.50253034505,430830.82468306116
1565042346.7195535,1679.14,6266687474.49,75372,66377,674.084364702393,46824,35980,10844,8968,31112,842,26430,491525.6975452241,440524.24868889176
1455084280.1467164,1614.64,5907482711.389999,72207,63141,584.4448661190785,42654,31660,10994,9026,27985,835,27494,486989.69999259285,414192.16107037856
1398165361.306237,1752.87,6464283829.29,83199,73199,968.1010761447219,53235,39608,13627,11498,35213,834,29177,383773.28287371,413870.21681892953
1654423228.5440307,1772.05,6442976326.38,95975,84962,1173.4195069932925,62894,43053,19841,17385,37905,874,34460,492193.74846565805,441427.3279960843
1653272874.977689,1743.0,6363667695.629999,90130,78066,907.4675118622572,58716,43095,15621,13083,38103,894,30482,466258.52757373505,482262.91532797995
1112773275.6474354,1787.69,1257176113.21,78995,69633,742.3294247086924,50600,38112,12488,9954,33924,870,28646,335841.14047219005,286623.19934480026
1544889263.4819613,1844.84,6568012632.95,83801,72703,697.4216710260783,51097,39507,11590,8553,34735,877,30854,438766.244685059,398644.7305116851
1199289797.6756792,1817.48,6662064251.759999,78889,69819,826.5350348210362,48925,37832,11093,8443,33082,908,29739,276847.30889144796,383016.78737133293
1067157687.4283887,1802.96,1296822177.19,71919,64096,745.3025270634,44811,34277,10534,8219,29671,856,27125,319814.0174490911,272078.03086500836
1678641779.9448674,1779.4,6436714162.719999,78221,69340,651.797960625,47143,36257,10886,8348,31925,857,30360,471221.75113913097,472153.4202359771
1074796443.665874,1782.83,6487622472.999999,72911,64535,527.9850825116916,44293,33158,11135,8824,29338,831,28396,290367.657254979,312492.09026210004
1280498085.260711,1851.14,6771140024.0,76308,67115,554.6365393211852,46333,35642,10691,8307,31507,845,29467,336157.456593281,355577.4123311174
1263448518.1546175,1939.61,7285614394.29,87414,76704,655.1634511445912,52647,40158,12489,9889,35527,873,34240,276165.214228253,375227.85868569236
1583236882.391112,1957.47,7440776950.59,80244,64325,601.7004446336084,51375,36299,15076,12744,31761,830,25280,381614.987067809,427202.9679410095
2134607415.6033003,1915.12,1465226584.3500001,92177,80351,866.7337215969512,66174,44852,21322,18820,39418,850,32851,626046.8299725892,488560.8267817136
1420048785.1579907,1935.14,6990872381.83,79609,70847,510.1527062224018,50955,38791,12164,10231,34532,859,30351,391793.0233190379,342029.2247653336
1975956818.4996312,1778.07,6448566237.159999,94550,83044,1020.1984476437726,60616,45597,15019,12290,39420,854,33790,548072.666103078,563220.3755092495
4390659269.062665,1578.19,5475874653.25,88472,75906,1305.7775881704283,60468,40925,19543,17110,35674,840,31636,1468891.8059355288,1313193.5380741684
1444784194.941468,1625.17,5482818720.07,81665,71443,685.7635533935272,50744,35379,15365,12852,31546,830,31192,492174.0476661811,396830.91485556605
1168206971.5652366,1481.88,4919658816.52,66612,58058,448.1397341096718,43542,29647,13895,11845,26198,811,25391,420845.93737599795,367481.70829385135
1322979556.322131,1446.1,1529533992.4999998,62429,53535,395.31556408680166,40254,27853,12401,10361,24326,776,23960,439874.3920383599,474985.9608571045
1012872623.6667547,1460.23,4776336942.09,57206,49781,262.3520715644372,34559,24162,10397,8933,21498,777,23608,388510.81419031095,305128.28627109225
1349778095.2361372,1422.58,4613007095.43,58678,50806,274.32912797451974,35977,24418,11559,9646,21445,802,23146,488396.58270758594,460427.4519591023
1228212540.6129992,1571.49,5254030776.849999,65990,52792,298.3606030154736,39982,26622,13360,11288,23780,812,23888,340311.1603725941,441248.0863378522
1414014646.106875,1488.67,1813466293.1800005,65028,53564,336.38010208289376,45858,27764,18094,15515,24771,813,22711,388887.525196068,560963.4465484254
1036983399.0703931,1568.65,5532031632.06,65569,57950,362.5547308303165,42202,30589,11613,9854,27067,803,25798,324584.701842608,336482.71222069033
942311381.841825,1538.37,5433199897.68,60405,53625,292.6196562606534,39708,28974,10734,8588,25472,796,22805,303535.80049378,309003.0437646397
1401406991.377649,1529.75,5463685429.61,57223,50156,310.4704649344733,36305,25290,11015,8362,22393,777,22990,437981.845852035,478120.12595881586
1276361517.6378243,1651.48,6002836939.69,46196,39919,195.64321410926416,26692,19008,7684,5903,17139,772,19622,354730.359489309,418128.8441570108
1772665518.247012,1726.33,6119300285.41,59392,52863,331.3709706758526,35953,25724,10229,8121,22828,806,25542,558322.1613411449,468518.3142614409
1424112524.0310125,1834.48,2241380227.25,65036,57287,367.186447203828,38512,28204,10308,8005,24941,809,27549,400960.315501736,375342.7916626988
1670188839.22256,1872.1,2307505413.7400002,73022,62551,400.9982522519258,47136,33179,13957,11505,29236,845,27941,440488.57334669813,451658.66196261224
1313143666.961246,1795.63,2189572687.8199997,67470,59752,383.2731820330194,42760,31307,11453,9150,27400,810,26822,372053.84709275997,359245.8454726605
1176992725.4970925,1827.06,6390550437.42,68772,60324,387.26048445500004,42184,32363,9821,7905,28470,833,26352,330871.51233622,313328.8562871928
1391572629.9041991,1767.77,6050494948.27,73218,65181,539.819548631336,51070,34011,17059,15313,29594,819,28869,431167.983950776,356023.0136926953
1211969895.5287285,1921.18,2202571270.05,75823,67692,542.6547000805072,48656,35842,12814,10823,30509,845,29406,304806.004341817,326040.6084319619
789902416.5014042,1848.69,6342176648.29,70810,63378,442.40621774744756,61664,31674,29990,28202,27457,851,30481,219781.826137655,207495.01124525082
1527642995.2153068,1794.83,6107282001.460001,84059,76211,679.5415568573704,53997,39103,14894,12987,34116,850,34355,439191.78347207006,411943.4188675983
1374939664.6400168,1805.64,6347327883.31,82676,69830,628.2947201685879,54277,35282,18995,17541,31342,845,31861,324135.0726584791,437334.3590333403
1046894735.9571561,1823.03,2243279347.75,73070,64425,597.5755532119206,43612,32274,11338,10142,29108,843,28828,280761.329763272,293499.5084879669
978069834.0634469,1776.16,2146482404.23,76202,68757,590.7129894365362,46485,36538,9947,8988,33582,825,31305,286051.03432839696,264614.35283461015
853775790.8893337,1809.76,6328357387.440001,73843,67642,500.456942001934,48376,36154,12222,10968,32372,855,29346,239930.344856987,231831.54118830833
878512013.2164061,1805.49,2206979428.1600003,73278,64827,428.6437537709762,44906,32799,12107,10808,29394,874,29653,231837.48913604798,254740.6770218405
919492165.4537407,1783.94,6305485023.33,73224,66475,437.7082617585702,44842,33380,11462,9762,30496,873,30067,249834.33848366403,265593.40317454236
839744499.6608415,1682.05,2033085758.6000001,94416,85913,777.3095999024277,55670,44799,10871,9374,41368,847,39634,263729.99662438396,235508.72972788947
987540206.8794674,1668.69,1994028446.0199997,80386,70997,535.644970391,50084,34752,15332,13997,30954,852,29864,302198.5055705971,289607.16647122457
1011201856.1983106,1583.24,5528064025.75,83837,75632,627.9444737178893,51127,39732,11395,9509,35706,846,33247,319456.926304428,319234.5267906874
1026537383.7254294,1588.34,1857630988.0700002,79214,69884,626.6437127428569,50048,38851,11197,9645,34747,831,30395,335420.79307943897,310874.95199115644
1000497264.7801999,1699.89,5909912319.84,66959,60100,407.86926820877517,40933,27623,13310,11634,24560,837,28820,288978.633558785,299587.2529281052
483844153.91594774,1713.94,5958002247.959999,60676,54113,281.45736710506407,35075,25877,9198,7784,23016,859,27308,141228.768042428,141070.5854448281
899023816.7235851,1686.74,5947724076.25,66020,56536,316.131825990513,36495,27018,9477,7840,24207,863,28448,241358.88605458802,291636.0134104066
1116309288.0596013,1816.48,6338307766.099999,75283,67255,477.08624255709,49217,32921,16296,14578,29396,875,30735,325448.64916891995,289096.67368605296
1362185942.8198326,1841.4,2109206738.6399999,78585,71379,561.164376618349,46031,37818,8213,6935,33202,872,32822,393098.73781543004,346656.8518553815
1157039355.8548372,1919.08,2114417961.9299998,88915,80276,778.2430231341779,49786,38756,11030,9852,35267,863,37458,322888.252890366,280025.30769847723
1296576935.2928293,1967.67,6629576212.600001,78753,69310,631.2925047426367,44539,36039,8500,7218,32751,872,32853,343870.9550768,315069.28149377793
3866614598.8519983,2134.46,7860899677.830001,82798,67814,610.0410334459723,65758,31956,33802,32257,28866,913,31530,748655.1106589489,1062863.77414189
2203799815.078674,2009.19,2688313329.7799997,70438,61117,411.9381775648571,42627,31328,11299,9507,27845,875,29545,572201.65474382,524658.1818463849
911122719.4995795,2076.62,2834557644.21,61648,53303,277.92704688996383,35589,27062,8527,7174,24875,857,26220,205745.792764799,233006.9494314524
1455264286.3587778,2107.73,2863051366.68,80902,71621,519.7502788885919,47074,37846,9228,7729,33298,906,32743,348275.11776188796,342166.3934178067
1821697099.1941464,2112.29,7401163867.580001,86288,76218,557.5324692490854,59391,39594,19797,17650,35453,902,32628,506632.0542678141,355795.5002792162
1629775102.6417918,1964.18,6886238778.74,81655,72584,556.250299578015,52145,40774,11371,9254,36081,867,30929,413573.89904061094,416174.4451242782
1501924165.1557674,2081.11,7396893981.6,79854,70420,474.0708291001507,53679,36928,16751,14423,33479,909,29432,336414.37053599,385279.4203524145
1340895643.7765126,2066.55,7607627124.65,72768,64554,389.80506286708396,48343,36036,12307,10208,31993,870,28075,260725.61226106703,388131.48956396146
1537442434.8035817,2133.82,3047159452.8799996,70841,60966,309.0681011316245,48951,34870,14081,12126,30356,876,25660,338297.7547430771,382214.019822529
1002025596.8744136,2150.54,8099908901.639999,69858,60759,286.68859832630204,44592,33713,10879,8963,30851,896,25824,212064.34600986599,253877.04400120737
1415328932.7233946,2137.79,3053544393.42,88765,79633,460.81853709274515,60907,48133,12774,11142,44198,926,28997,351392.18731359206,310660.18112455896
1970989592.18268,2298.66,3296305518.2,93916,83874,543.3640972661485,65966,52586,13380,11673,47844,916,30710,425631.20026949694,431820.35506390594
2103071686.1639977,2431.86,9147301316.47,83210,71834,497.8195475914196,84184,41648,42536,40070,37117,903,29933,416885.4633745919,447914.19045580854
1624909999.3943243,2517.08,3660833415.5699997,72621,63608,625.6859649709294,48163,33559,14604,13243,30093,867,28042,327538.825649106,318014.7520656763
3121943717.092331,2430.91,8001308477.799999,96549,85237,826.9233929612666,75836,42735,33101,31510,37369,892,38685,871629.6760893781,412639.88431900035
1474049808.7066596,2318.01,7670243094.2300005,94137,85340,596.4754760001932,53045,38123,14922,13514,33831,874,43186,308914.836952574,326996.91869414854
2697479794.94846,2240.96,2418027430.0200005,89721,78284,651.4239326939559,57805,41300,16505,14616,35008,872,35114,568068.279129751,635647.8938266872
1619528726.3826983,2163.36,7372905067.37,102886,92355,936.1741491967048,59275,46031,13244,11680,41513,901,43883,357756.679252688,390860.62271402037
1727065722.220592,2332.45,7905527237.200001,113983,101647,1352.6013646895083,60518,47326,13192,11815,43545,842,50063,378905.76459950797,361545.57292995334
2385041024.8949537,2357.59,8166324184.379999,98106,87047,702.3055100433787,54255,42407,11848,10026,38985,855,43023,468234.48949334904,543409.1910851032
4443018582.096477,2410.48,8665411087.62,94317,81300,567.7374907675404,51803,38947,12856,10948,34317,869,39497,855799.1022887931,987409.9606764573
3296895076.787629,2369.67,3325436785.0099998,87118,74545,473.768330775485,62137,37841,24296,21546,33341,837,31894,642737.190559513,748551.5022912336
1375854335.3627183,2216.56,3068367095.71,63604,55217,247.11700332077308,36892,24916,11976,10740,22252,813,27339,319754.90976313205,300961.1256082173
1338764762.1129937,2322.14,3234776826.6400003,53262,46589,208.89695424080836,35843,21660,14183,13148,19615,795,23853,283794.99040872,292726.99453318433
1957893644.2710052,2534.9,3431575204.16,71527,62952,297.68624938164294,43514,31035,12479,10781,28094,894,30764,405682.37382622005,366692.72746811307
1788033971.5069783,2667.93,3691351842.82,75927,67171,311.56531467194105,49178,33010,16168,14205,30030,843,32527,320008.0961597518,350187.13816310465
2528692882.2324977,2750.91,10097468191.900002,82606,71477,363.58996273349834,47793,35062,12731,10972,31475,822,34680,464382.4707153581,454838.03531082877
2495574502.643713,2758.46,3872818241.71,84335,75389,368.56942833976586,63736,37546,26190,24322,33505,826,35188,437023.4166692409,467675.03922416084
2145621418.7591252,2775.96,3847604675.73,82238,74203,342.51537268757147,54286,34988,19298,17451,31313,788,34734,395260.39236924495,377669.1234591983
1772170570.674066,2947.8,11220448942.78,74842,66304,550.69870078,53384,30074,23310,21983,27080,791,33804,238597.07654078398,362587.0508335515
1443329807.1914957,2954.22,4420956950.81,75468,68086,287.67797480800004,41455,27113,14342,13279,24660,812,38900,250573.09311689303,237992.35129533624
3138524638.852946,3432.21,5247453949.900001,99679,88159,389.37754870857157,52452,35674,16778,15144,31645,868,46986,440833.51122275594,473599.06686918647
5518692118.213546,3241.09,5116087965.62,95064,82066,345.55057640142144,51540,38733,12807,11021,34100,831,41617,826379.0610016199,876348.1444180215
2779074430.4645743,3522.18,5537529535.360001,92450,81815,244.891279137,54882,38084,16798,14729,34382,824,40455,397548.24391692504,391472.8823357294
2005986118.7257245,3491.74,13592942759.699999,93246,83727,264.4067225026072,54350,40578,13772,11839,36549,821,41559,275216.046115468,299278.65243760997
2069857856.617862,3483.96,13433534596.029999,96752,88033,291.23204557621904,57035,44434,12601,11160,39829,924,40677,315490.77788512595,278619.905537721
1919699777.3397582,3916.25,6035161095.57,122554,116740,804.0950403710715,58457,45829,12628,11631,41777,686,67599,253633.10331411197,236555.15773657634
3126459228.861206,3927.06,6569536494.96,122602,107496,788.0134572535911,54520,41705,12815,11458,38261,704,62846,331756.035274525,464376.2440543384
4844858631.7604685,3946.42,6340010014.219999,120514,106433,1219.3625189274574,65836,53146,12690,11482,48337,746,50535,646403.5761729388,581255.5761120353
4056860746.469958,4181.28,16359076417.450003,134997,122455,1544.7354018890455,55932,43285,12647,11669,39123,785,75090,479831.48011823697,490412.26018854906
3477643643.3417726,3811.29,6170957793.2,117864,104566,1318.0291132756686,55315,43740,11575,10327,39441,774,58747,453787.316653597,458671.10118964576
4763899508.740729,3718.99,6018326440.07,90110,76815,629.7113693008671,51550,33892,17658,16001,29853,744,40496,640596.988877552,640368.947772111
3223769165.350994,4087.02,6664758660.55,93514,84111,461.42875936299305,45791,30650,15141,13743,27545,754,51298,387938.74180890806,400843.58990245964
2324610439.060449,3644.04,5601975335.929999,81097,71480,292.29431720057636,38191,27284,10907,9692,23964,665,42829,365521.20654496,272400.0125032527
2245993573.228761,3586.18,5505207230.41,80651,71259,305.2558819718575,37417,27426,9991,8582,24095,730,42004,314084.358790307,312207.00785296276
4279233796.643275,3280.73,4946149940.54,87486,76751,358.250653172,61417,30855,30562,28369,26666,689,41387,665738.141604266,638616.010259275
3202752636.151233,3377.65,12678327071.09,80241,72038,310.80838289062825,43140,28362,14778,13002,25214,844,40103,499423.48840425804,448795.727959555
6740170387.503438,2442.89,4143206567.540001,94016,77556,1042.2347910741853,56156,37509,18647,16679,30595,919,35380,1259365.4394405698,1499731.5266542763
6987796785.061318,2772.84,4230120545.43,82590,71921,435.165369296,51092,34124,16968,15353,29516,1217,34405,1345064.905864824,1175021.6426058116
2642614155.4293065,2435.86,3484684180.47,73115,64116,403.0265613709999,44119,31646,12473,10797,26710,793,29141,589727.545428182,495151.78073559847
3796074875.3656154,2297.03,3093667594.78,56129,48489,195.736289462,33751,23441,10310,9096,20063,760,23164,868085.048411818,784516.3000101072
5585133502.260832,2098.57,3167238239.6699996,81766,58936,486.55596871215363,48937,31179,17758,16264,26816,1142,25823,1249245.3601638398,1412154.308306038
9355026337.006851,2648.77,4027184916.8500004,73559,60744,182.93157774577955,48700,29038,19662,17832,25532,1216,29494,1760248.9902608772,1771588.9333817386
7302455105.693129,2707.49,4314121793.57,61929,55481,131.11995814700003,53533,26350,27183,25341,22987,852,24997,1311996.4441225461,1385134.5169126303
2963125530.942726,2888.94,4577067253.37,64811,57333,127.88834160778585,44921,29193,15728,13706,25813,804,26232,517309.96474814304,508369.1877931786
4350836034.202254,2742.48,11203919166.81,57301,51671,88.41692157293559,36225,24607,11618,10275,21832,874,24177,691142.992786454,895317.4496606211
3152127232.528108,2412.36,4172193726.7799997,57926,51846,92.77805990223494,44208,22792,21416,19746,19606,790,25682,682743.297186514,623913.7658256848
4358774251.147726,2278.58,4044609849.7899995,47810,42784,65.43479652954179,28590,18555,10035,8983,15918,794,22618,933658.87934425,979275.6022836615
2891543711.951641,2386.91,9940491128.46,45716,40647,54.80942040549999,78736,16248,62488,61430,14262,719,20432,559365.7743373591,652051.3766870368
1988852763.2854128,2707.38,11178721941.93,50323,45079,67.16956699327015,32118,20329,11789,11013,18147,731,22103,385070.31057386094,349533.90578491136
1586936089.9606304,2634.23,4762580866.82,55727,50512,64.57205017734128,34993,23863,11130,9915,21303,587,24935,295554.4716229,306874.35576143255
1033829518.8268311,2706.52,4959083888.32,66368,60770,88.00342880114285,45170,30783,14387,13193,27963,1103,26891,189073.20538624603,192904.21167582303
2243231048.4405556,2856.01,4974469236.63,68004,62478,92.57932817000003,46686,30275,16411,14699,27602,1041,27778,427651.110067221,357791.1847568711
3818485118.2559443,2691.17,2223264227.2400007,57776,52806,66.39740109882483,37888,28444,9444,8149,25154,991,23622,739446.3702938221,679447.6862897248
1499840837.9410582,2629.76,2086681654.97,46516,42119,40.619752539,28431,19656,8775,7909,17534,570,19881,301467.398510903,268866.33458301355
416123463.8978006,2710.99,2092883995.72,43604,39734,37.45110844450001,25277,18835,6442,5695,16939,563,19485,87474.30708929301,66020.71277348796
1349326872.0910742,2593.12,4177867380.41,59588,54618,63.111292017,39759,26313,13446,11882,23163,640,23443,286045.97828013415,234302.81857117786
1465120419.9365103,2509.23,1669422213.8400004,59785,53123,103.814356456,40038,28432,11606,9492,24622,601,23033,319342.3521777742,264550.0849190683
1802072954.7219698,2610.64,4390363750.9800005,58740,49235,79.14369686200001,37522,25282,12240,10067,22260,640,22127,282368.510986281,407911.6328565966
1033577864.0513128,2471.56,4067527100.4299994,56621,51366,67.46199462399997,38498,26519,11979,10270,23198,614,22987,226752.40570101663,191436.05181217863
916860252.4966903,2355.09,3851433940.9,59569,54462,72.533750096,41855,28396,13459,11327,24252,591,22887,200102.434005719,189207.63588404754
668462684.146857,2369.62,1931090939.0000002,49330,44503,56.895713947,31893,21171,10722,9227,18099,568,20477,105764.637003379,176332.35920143742
850205512.4720085,2509.7,1999414028.7899997,48312,44112,53.962307141000004,31322,19883,11439,10179,17717,572,19228,178489.91118859398,160277.8747906101
