transaction_amount_usd,usd_eth,historic_usd_val,eth_fee_used,ether_sent_out
41238834.59112484,554.82,305551028.01,1.760367000030639,34862.099158029996
63096528.88138974,573.44,311850873.84999996,2.18390655,58418.99224438501
83942728.92719786,558.36,303334429.91,1.517796,75214.16278274999
71763037.55650342,544.14,299888599.48999995,1.8614190000000002,62489.13153881
54989397.68631053,568.26,303619156.96999997,0.9877980000000001,56505.51840489
47439768.20342024,590.72,297869144.15999997,1.096473,55142.9208806
49329256.87049045,586.35,299235086.15,1.7063760000000001,38943.75259119
40046498.88310665,589.17,291397349.67,2.583798,41735.82747786
78047133.99938788,637.74,323624143.60999995,4.220664,54820.55177889999
116335993.59200001,643.16,340320782.08000004,8.08103100003278,79307.19289941501
75593624.60756072,654.55,351422823.84999996,2.9217300000000006,55154.00292739001
78705075.15957786,658.7,320532354.22999996,2.2770132000099537,84151.98425385001
47249578.48287096,638.17,323037179.14,1.1727239999999999,27208.24639651
85905435.5089611,607.9,329045152.9,2.581845,53218.47592884
73219285.14130075,637.23,319958909.87,2.200422,76983.627266136
75735481.33173518,585.25,1183359273.03,3.953376000030639,67553.009044624
68817360.00016253,612.32,290059799.77000004,3.540550494119069,67364.269000571
55739506.733123794,626.83,296278040.14,4.329549000000001,44805.297218843996
54375674.399259366,636.07,286570026.67,2.100294,51926.57110115
135949431.37304333,683.98,321141036.24,5.469912,90081.650465356
138671578.7110511,729.59,325242439.24,5.063736670159544,106625.33365940402
65681873.42036077,731.55,321641565.2099999,3.4825350000000004,47858.18165346
114749675.08499007,752.53,311871360.9200001,4.339146,88913.639957152
100466300.15551853,737.15,301390383.03999996,3.708809999999999,72684.550179017
57301129.647587754,730.6,288792756.07000005,2.030658,44401.094069415005
109299690.90766959,774.9,295254410.45,3.4593720000000006,77591.447738033
218624374.35938114,978.69,438613478.28000003,10.903893000000002,79561.27992027102
336310201.0253969,1043.16,540881207.37,22.87905900003064,124551.933401821
191594615.30082405,1103.19,605726190.8199999,8.277296999999999,72574.657950483
209232295.73668003,1210.59,684055387.7900001,6.137753999999998,78311.201224042
251098728.94965512,1225.5,740827695.8999999,5.77227,80815.84859632801
475107516.25032014,1216.98,522058272.34999996,6.329589000030639,284672.476148981
175852576.79169455,1279.96,492902478.4200001,3.28292244,88759.47296898402
193874455.01588404,1255.72,490458586.35999995,3.345846,74242.594769561
268261156.2173206,1088.37,380617041.17,12.47967,143699.594867543
125815321.29491162,1050.04,377351323.91,2.8359870000000003,54881.11741618499
152207193.45924947,1129.84,430114535.73,1.928073,56799.912041473
177948582.95469758,1232.11,440548776.9899999,2.8170240000000004,83643.26580653599
187692109.5726751,1169.06,411777470.18,2.7315959999999997,84713.804919549
202060990.76994097,1228.52,408702541.86,2.749614,90696.46118913201
109771229.4629287,1233.73,2319116155.0899997,1.8569249999999997,33632.79415842
150805242.04276317,1258.31,452064434.09,2.3006759999999997,57224.273793778
411099218.21041346,1367.65,571189222.7099998,5.7249989999999995,121176.02535758601
237997480.82415643,1377.75,579195551.02,2.695896000030639,84929.648583168
199618714.86386955,1111.49,470228972.09,3.2877179999999995,89645.974947299
251559349.1012124,1234.56,450343707.8899999,5.459990340037044,127565.87418976898
136814461.00611725,1234.1,496755621.67999995,2.2062599999999994,36240.586736588
232914243.78260416,1392.45,517960678.64,2.599107,99133.60158323302
263133602.67831954,1318.47,501366089.93,5.263419,95292.394740015
211496031.5472762,1368.22,450240704.43999994,2.5734869999999996,106191.149971938
218395124.2730867,1241.51,399753793.18,2.7807780000306392,89939.90408760999
143645158.9614744,1330.78,461602057.2699999,2.9126370000612782,41199.453733443
293610204.5569862,1379.13,523249867.93,5.546562,90340.85241317701
156587941.302674,1379.35,522456144.49,3.0547229999999996,56815.542617930994
139843275.93528715,1314.18,519556702.33,3.6391110000000007,44834.385700244005
161318340.6560157,1374.57,541645118.61,4.973556000030639,59225.103406568
355377803.0795075,1513.9,490819757.85,8.30088,152372.065885344
262398585.05638447,1667.22,559645994.18,8.265137999999999,72783.83348916499
191088757.1361652,1597.44,545165038.3100001,10.245118884000002,56912.782025724
236318080.24425086,1721.48,579234192.0000001,10.530807000000001,72618.910474321
177090767.8213512,1679.14,582741115.8100001,8.091909000030638,45889.030295408
166806618.10321447,1614.64,558193631.5200001,5.311656,52424.986119599
220483516.72417462,1752.87,577845974.07,7.4061330000000005,70792.578183964
195842746.81189322,1772.05,583248015.82,9.487275,56823.13500581401
203554698.3302104,1743.0,604934840.92,10.276749,49187.284234757
222459710.23129904,1787.69,673954051.6099999,5.8584540000306395,46846.80688224
148255129.48393795,1844.84,729810908.6299999,5.6793450000000005,31156.250781787
150929368.4657673,1817.48,755820269.3000001,7.042224,31311.113359121002
240057891.2400871,1802.96,707765179.8299998,5.095083000000001,78164.475787494
172797088.13320634,1779.4,698278199.9000001,8.130528,48541.42774139599
158658119.36061797,1782.83,695888056.0899999,6.055833,45467.848074992995
170341929.47844273,1851.14,708394962.16,5.519030999999999,49789.866793027
167841182.80651674,1939.61,689471779.2200001,8.144976,56996.928616353005
187360853.92755473,1957.47,711832951.5500001,7.585305,43437.693591012
203008264.6378489,1915.12,706259500.6899999,9.6294345,50524.51489924899
133006793.3869458,1935.14,702406585.7899998,5.399267999999999,37188.255996078995
269719565.80479866,1778.07,678331205.61,9.772623,66433.05058731299
292535720.74538356,1578.19,616884625.3699999,18.819024,87750.75307104598
209797093.9223152,1625.17,627287832.24,11.330655,66873.532834072
226631871.23861128,1481.88,554966601.1400001,6.719706,82108.953147791
215469585.22611356,1446.1,578064805.1000001,7.567139999999999,61858.948754219
142165481.85908243,1460.23,585740563.61,3.9127410000000005,45663.56135656299
191653465.86088532,1422.58,479482685.21999997,4.622037,99335.21337287499
148085208.82659078,1571.49,524662614.29,3.925887,48660.692031847
161848738.3678698,1488.67,479894540.9,4.439358,62307.965797145
118063506.52433424,1568.65,494681348.16,4.2453389999999995,39166.122014025
106423936.21385166,1538.37,473051355.0900001,3.986388000030639,38330.501964139
118561449.75265785,1529.75,493900678.13,4.135866,33052.338883316996
191936882.12953624,1651.48,502041537.0200001,3.429363,65550.156713058
236327960.81159368,1726.33,420145540.3999999,3.941721,100656.09527379098
237684259.85901752,1834.48,404804533.57,5.249160000030639,74690.95504340698
213680463.94745207,1872.1,446313959.0899999,5.769246000000001,47777.702815602
186239119.84690797,1795.63,422217567.46000004,4.929518999999999,53430.720250854996
208580991.22430173,1827.06,379318977.51000005,4.180848,70779.30035901701
165416503.14002925,1767.77,366436760.27000004,6.394542000023584,48591.279559825
196052681.1407456,1921.18,395681143.48,6.412901042721726,50576.809933763005
115250429.26040831,1848.69,397517025.15000004,5.377764,26763.088018430997
186287097.06605366,1794.83,359001966.22999996,7.081220999999999,59306.61013969401
276599489.4998974,1805.64,360518418.73999995,6.406365,76690.221399836
145313020.08361724,1823.03,339556517.55000013,6.945813,46478.149164174
163538087.491786,1776.16,359845374.57,7.4579189999999995,37756.947613953
148059455.22012842,1809.76,352253949.25,5.972442000000001,45652.74746157401
133014700.63883053,1805.49,361178872.48,5.4486146541603,33715.826204041005
90652459.84468322,1783.94,340764970.38,4.29093,30050.980128528
149784226.3215948,1682.05,311446214.18,5.898039,47377.020133479
116532356.00464337,1668.69,309057837.88,5.806563,34680.328081001004
123138751.54520194,1583.24,298948676.43,5.8702559999999995,37200.20566694
104114380.04596712,1588.34,300674452.42,7.402457999999999,32572.312224469006
170611755.97353956,1699.89,318903723.75,5.229336,51017.343946317
179391631.22353995,1713.94,221440269.67999998,4.414263,80206.243408386
62719553.25456878,1686.74,213546651.86000004,3.740247,19852.480036713
218735954.8170753,1816.48,236782675.78,5.226858,58278.952389863996
227437550.42295095,1841.4,274629570.29,6.793479,52294.659666206004
265825316.39971316,1919.08,205428047.41,8.563359,90214.46328568099
276926348.16469496,1967.67,252208298.04,10.690827,59714.48796363801
315113925.21128774,2134.46,271720484.6,9.124521,75467.96891489
304891991.0236625,2009.19,157983775.75000003,6.039222,99233.653232913
2157481460.731159,2076.62,3242751486.58,4.131000999999993,540924.727804483
407079263.2456932,2107.73,905385582.6400001,4.817883,99802.179132536
365975103.76251614,2112.29,848201758.59,5.905095,100577.10222281699
275011153.5120043,1964.18,724000034.59,5.7225,86429.637423182
454856382.6173875,2081.11,766567684.4100001,4.355841,109149.95811181
351825946.71127933,2066.55,710250229.8599999,4.338201000000001,98395.733237636
255931940.9506572,2133.82,721895818.99,4.419639,62248.631678077
184445847.67854476,2150.54,733437404.25,2.933469,41488.438377975
316339205.99272853,2137.79,662711876.5500001,3.3742799999999997,89630.72955266599
442629081.48589516,2298.66,619584547.9300001,3.9824399999999995,116456.37240685402
403072912.9337298,2431.86,592585096.0799998,5.389545000030639,95750.600756134
232831512.69878927,2517.08,629040445.9499999,3.7223129999999998,42845.301747149
393019636.32696795,2430.91,601412813.5,5.131098000000001,82327.43818012699
240346053.2614131,2318.01,480038375.28000003,6.2605830000000005,69676.429047657
359746865.22556853,2240.96,427083639.81,6.831027000030639,88451.142539084
308516989.663015,2163.36,367934583.14000005,6.213081,81476.010412998
285658183.61818457,2332.45,360034824.3600001,9.932832000000001,68966.78354277399
409565036.86638045,2357.59,387212262.57,8.405985,81839.567970508
366569449.84929824,2410.48,433743632.09999996,7.086050999999999,68121.99306665
489815110.7491105,2369.67,511698049.54,6.004425000000002,87558.325330723
320333274.6644731,2216.56,565257282.38,2.661603,50722.8041663
319573745.74532837,2322.14,569841449.1399999,1.6895339999999999,73788.545024701
268954327.14972466,2534.9,600975694.0600001,1.945398,57367.3457578
283037426.83691245,2667.93,631171912.4300001,2.127027,53274.437279696
343621458.5583168,2750.91,637682816.7400002,2.3851590000000007,64815.252307038
262513053.6100535,2758.46,606040209.0899998,2.111046000030639,53607.078405084
244928185.71125305,2775.96,610074370.8600001,1.4508060000000003,45672.959652827005
298165214.32101345,2947.8,667925998.5299999,1.2592439999999998,45414.875578126
194618256.88885736,2954.22,652564071.8500001,1.052247000025935,35780.606581998
413814263.06853557,3432.21,709575643.8099998,1.7715809999999999,67498.130562817
394559577.9414131,3241.09,605482178.7600001,2.1250109999999998,70808.78687495801
330699899.24299103,3522.18,615172595.7400001,1.721958,53005.35655937601
310709947.03942317,3491.74,543251267.1200001,2.037903,54005.15552913299
325198081.3918436,3483.96,605173459.76,1.914423,37583.411247682
344073095.2007899,3916.25,570927860.5799999,4.103505,59383.821438203
396921356.70044655,3927.06,644492000.1899999,6.872439,41297.971039740994
513086938.5601559,3946.42,505300313.78000003,6.60279900003064,82795.36833802001
3781500094.891653,4181.28,5050712612.040001,11.676048999999994,474749.42497248
509255606.6958407,3811.29,1567084115.6800003,12.3078228,65070.903648983
726957833.4721913,3718.99,1503037911.7100003,10.361851500030639,101429.69592533198
666358042.2077827,4087.02,1422744417.7499998,5.235838650007643,109485.060563942
420940133.15217483,3644.04,1404786306.25,4.303446,37456.245415586
339885501.32811564,3586.18,1274197046.0600002,2.238978,62461.89234278099
649893306.1473539,3280.73,990095543.9599999,3.4299720000000002,125775.162504266
427098259.41497445,3377.65,944986272.14,2.4791340000306388,74200.683451993
682045001.6212312,2442.89,542935931.3200002,8.540007,168095.294279699
799218531.1025403,2772.84,409616374.05,7.320663000030639,180359.072549964
486865184.44906175,2435.86,238189241.69,3.1068450000000003,126422.53586460202
307186372.0177725,2297.03,131957831.64,2.671389,85842.738890495
336420654.16611147,2098.57,16561728.74,3.341037,104866.93408593399
370853558.7948636,2648.77,70083607.05,2.451561000061278,60701.934713192
415821006.31960183,2707.49,98360960.1,1.6610895,71841.583024071
257745297.03923452,2888.94,81414934.82999997,1.9360950000000003,48525.014764069
199825153.47756335,2742.48,104291368.53999998,1.261848,31494.962935158997
301769755.31351566,2412.36,194589019.67000005,0.91266,42533.50282626
297390334.1240372,2278.58,235340432.23000002,0.9355499999999999,52776.683228760005
260498914.41848937,2386.91,255162430.77,0.719586,52753.14342255601
265103374.7623571,2707.38,262418141.20999998,0.804279,53937.6835782
208169560.08951363,2634.23,260559887.48999998,0.5791737,38705.638125989004
162096415.86893183,2706.52,227244174.19000003,0.5022989999999999,37413.657180044
253255412.85850975,2856.01,299252587.61999995,0.5693309999999999,33730.384835872
327324333.4945803,2691.17,308939896.0300001,0.524391,55985.179706489
258708477.84322336,2629.76,267223351.70000002,0.48468,55599.954661545
145522840.5267368,2710.99,262255506.45000002,0.41790000000000005,29271.835794036
274694635.62708557,2593.12,319578564.93,0.5245117342486351,39706.627279607
331522404.2921827,2509.23,356469543.29999995,0.610365,56811.004768310006
200099642.98498735,2610.64,314489630.44,0.5070870000000001,49114.928665742
155202748.13497564,2471.56,331082241.76,0.5466930000000001,24476.572235262
128537554.88004912,2355.09,302242280.68,0.4909589999999999,30885.89933813
102180783.50980933,2369.62,271356992.59,0.45868200000000003,27592.632801539996
154117166.4832093,2509.7,257786973.53,0.462294,36597.533947920005
151192961.76462042,2582.12,230272716.80999997,0.4937309999999999,36036.36140537
148838150.60137552,2543.6,185047135.66,0.500283000030639,37463.84380441
134921696.21298298,2367.7,191117069.12,0.468531,24667.944441916003
121541215.58948351,2372.31,215199668.04,0.519372,20789.058234901
148878638.89668304,2233.57,190164069.54000002,0.4697699999999999,36811.794038477
45080128.34195374,2166.61,148843085.36999997,0.6694800000000001,17795.060365553
58847690.18499818,2243.6,104613247.24000001,0.7476,24143.736066441998
216376806.4487626,1887.89,101298680.72000001,1.42695,53938.419062937
253693369.45608175,1880.83,85987810.74,3.769374,71374.88024754
147897042.50792843,1967.95,87585580.47000001,1.3873650000589257,38174.983509809994
115002227.71344021,1989.01,112181032.65,0.508536,22794.875457780003
181868927.67048916,1810.27,85455440.60999997,2.2472519999999996,55803.154595313
96084738.4256364,1830.94,89118454.09,0.48631800000000003,24674.568118572002
128363767.057973,1983.33,58971697.11,0.5568569999999999,41974.703804919
140940458.7989971,2083.8,18982891.73,0.693441,44121.55716618601
74221995.17710508,2165.61,26744264.209999997,0.5898270000000001,15507.149856204001
124490698.70959942,2276.14,45657111.93,0.5738249999999999,23483.384392565
2158789140.881101,2109.29,1632813517.38,2.726175666666648,535683.616295773
184176419.76386163,2155.65,829260325.0300001,0.561141,38242.27304463
186769030.31762075,2227.18,824139628.4399999,0.509649,48481.385066642004
190349244.27154425,2323.27,843923485.55,0.562317,44355.844895154005
193480533.480431,2196.71,739976885.3299999,0.5884619999999999,57427.34569946
302394228.27721006,2322.63,694941332.3800001,0.962556,83909.63621103099
145764449.47649232,2317.12,670908273.0299999,1.0863615,36273.58670598
310586638.0587678,2114.51,642147731.14,1.079085,66360.157277263
270879496.86244434,2145.67,672589218.9499999,0.788046,58797.055476784
151360896.93835244,2110.47,632080297.28,0.538461,42173.307832189996
89864031.2482393,2140.45,626310131.3499999,0.494004,24432.606777014
118161669.7060566,2032.88,587168244.4,0.544446,31133.823599063995
137459600.08385825,1940.61,552295054.6599998,0.7171290000000001,37528.58459681
110898280.90452066,1994.22,570570863.5000001,0.9006925199999999,27037.288471697
139816900.92464477,1918.17,571801055.6100001,0.9340169999999999,30444.955058103
118248718.56462869,1877.05,552838456.5699998,0.834498,33276.087819727
72863708.39702791,1899.96,568416581.1999999,1.018458,16667.703607584
113306800.06325655,1891.96,516868299.04999995,0.695373,42929.785128546
164810874.6815535,1818.6,470288457.70000005,0.785169,52781.251105409
158647435.81508246,1786.52,460734670.6000001,1.077321,44745.819778132005
183013038.05875006,1994.98,475137299.46,0.774081,55550.045488039
138017666.25214496,2024.74,454057443.24,0.8195460000000001,41032.37226273
111902098.01472713,2125.57,466097662.38,0.8555400000000001,28799.427538668
161729593.41159776,2185.98,414080587.3000001,0.831075,52091.01505020599
66964736.293617465,2194.34,422129582.89000005,0.6990689999999999,12386.932505052999
402137944.5110822,2228.67,477185593.16999996,1.058274000023583,79506.995784676
182954392.31409144,2301.98,452683035.62,0.88641,48285.321969590004
114501809.15589604,2301.12,417021197.91999996,1.20309,32577.682425316
175798837.44581157,2383.24,429917947.3399999,0.8918490000000001,37292.451145348
104417301.77012882,2470.76,445796785.19,1.164492,21102.887257068
72569028.28610319,2531.75,439341284.19,1.0227840000000001,17767.111667549
209049123.72259778,2556.41,463895461.29999995,1.0999379999999999,36915.138486331
215709853.00885946,2608.44,544154808.97,1.28226,27938.928597609003
183846141.28676853,2508.21,547005415.4699999,1.4388360000000002,31759.509870626003
267108319.38328558,2725.72,707357827.5300002,1.414959,28275.174065121
320401472.4511634,2829.23,828782577.5199999,2.124885,40037.311393435
295486467.34690535,2892.36,843441818.4599999,1.8013379999999999,51577.41020049
211531785.62536332,3162.43,942476420.78,2.133369,30222.732119722
201195617.66910064,3013.75,896082801.8400002,1.7022390000000003,33593.775962089996
538100692.2152138,3164.94,909395191.5399998,1.6065840000000002,89997.47410801
147430102.5991068,3141.67,855721793.36,1.6778370000000002,30928.97727311
189998883.87583742,3168.24,815208121.2599999,1.929438,38100.56886602
245104945.1100448,3047.29,2800996871.4200006,1.725870424,37791.799027432004
210206377.1055071,3324.26,808120049.4699999,1.681659,41125.723256858
135350487.62719724,3266.71,782527920.9199998,1.6621080000000001,22293.821405782
247995951.8916342,3311.12,661877126.9300001,1.2927179999999998,57263.49928573201
413807473.9197711,3147.63,754579912.4799999,2.26506,45992.20095151601
245437939.8298568,3011.96,811376864.1599998,1.773219,25767.968976094
189181737.15906808,3013.52,755310608.0700002,1.3780830000000002,40885.557961242
136345991.2442093,3184.74,840017232.76,1.317813,14669.404026206
161485050.5188686,3286.5,800246435.17,1.509123000061278,34839.51784297
116180507.32029192,3226.59,796512287.59,1.1850509999999999,16035.156659990002
213337044.11482728,3241.65,631228457.15,1.0684589999999998,58965.833755889995
222504439.78370434,3322.71,659297275.2300001,1.9535669999999998,31620.526215240003
198932697.74476877,3172.57,642963545.5699999,2.710428,29211.58049613
91802050.2630921,3228.86,637218795.8000001,2.8885709999999998,16851.74344886
197744555.94677037,3093.62,628345668.07,2.8065029999999997,29221.834126557005
116728990.84037176,3275.87,631859940.8800001,2.86009731,24410.890786111
146656963.88320407,3246.78,630051488.3699998,2.6022990000000004,20704.585833544003
108460704.39019467,3225.3,607326620.1,2.158884,19674.21685637
260767682.207453,3228.46,578927833.42,3.319155,44851.004560468005
277628280.27756417,3435.17,596419375.2299999,4.837077,43228.96723000499
236641889.98577932,3829.18,643229516.3199998,4.248468,33689.122267162
305265783.67084605,3787.7,633599868.55,3.7162960754927563,40620.686875369
425140037.6949356,3939.79,732075244.37,4.804002,45192.00099868001
392377447.29930407,3887.01,785794696.3399999,3.846633,41971.721178495
165848803.02269098,3952.33,790316907.6700001,3.286374,22054.859119641
246666968.05971694,3928.4,709979848.0000001,3.7168530000000004,40981.043176394
346790892.90828013,3433.48,508995008.47999996,4.405989,67410.526820146
190299553.5393297,3499.69,481750701.66,4.979100000000001,32008.198964253
81833033.81107643,3424.24,468210255.9,4.095189,12199.887822877
155311333.39519408,3209.41,481822002.49,3.5854980000000003,18088.552596938
97431298.16671507,3266.43,512303228.58,2.272767,11160.33965596
101481799.1210152,3405.32,543901921.14,1.917783,13441.621088422999
257204052.8937969,3285.4,544248965.49,2.53449,36300.209798713004
73465641.84595847,3436.05,588242399.89,1.9920390000000003,7897.0240730059995
